# Schweingruber - Gnat Pass Dease Lake - PCGL - ITRDB CANA086
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4426
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4426.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana086e-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana086e-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana086e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana086e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1996-05-31
#--------------------
# File_Last_Modified_Date
#   Date: 1996-05-31
#--------------------
# Title
#   Study_Name: Schweingruber - Gnat Pass Dease Lake - PCGL - ITRDB CANA086
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Gnat Pass Dease Lake
#   Location: British Columbia
#   Northernmost_Latitude: 58.33
#   Southernmost_Latitude: 58.33
#   Easternmost_Longitude: -129.92
#   Westernmost_Longitude: -129.92
#   Elevation_m: 1200
#--------------------
# Data_Collection
#   Collection_Name: CANA086
#   First_Year: 1757
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 744011_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744012_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744021_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744022_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744031_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744032_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744041_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744042_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744051_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744052_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744061_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744062_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744071_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744072_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744081_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744082_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744091_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744091; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744092_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744092; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744101_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744102_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744111_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744112_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744121_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 744122_raw	earlywood width,,,millimeter,,tree ring,,,N,Tree ID: 744122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	744011_raw	744012_raw	744021_raw	744022_raw	744031_raw	744032_raw	744041_raw	744042_raw	744051_raw	744052_raw	744061_raw	744062_raw	744071_raw	744072_raw	744081_raw	744082_raw	744091_raw	744092_raw	744101_raw	744102_raw	744111_raw	744112_raw	744121_raw	744122_raw
1757	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1758	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1759	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1760	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1761	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1762	0.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1763	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1764	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1765	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1766	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1767	1.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1768	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1769	0.54	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1770	1.02	1.16	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	1.42	1.28	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	0.97	0.93	NA	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	1.08	0.97	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	1.22	0.87	NA	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	1.1	0.81	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	1.16	0.79	NA	1.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	0.78	0.74	NA	1.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	0.87	0.72	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	0.82	0.66	NA	1.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	0.92	0.72	NA	1.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	0.98	0.82	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	1.15	0.89	NA	1.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	0.95	0.67	NA	1.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	1.1	0.83	NA	1.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	1.01	0.8	NA	1.63	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	0.89	0.72	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	0.92	0.8	NA	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	0.84	0.66	NA	1.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	0.9	0.68	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.53	NA	NA	NA	NA	NA	NA	NA	NA
1790	0.7	0.51	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.65	NA	NA	NA	NA	NA	NA	NA	NA
1791	0.51	0.4	NA	1.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.68	NA	NA	NA	NA	NA	NA	NA	NA
1792	0.78	0.68	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.58	NA	NA	1.81	NA	NA	NA	NA	NA
1793	0.72	0.7	NA	1.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.86	NA	NA	1.6	1.79	NA	NA	NA	NA
1794	0.69	0.64	NA	1.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.05	1.04	NA	NA	1.45	1.47	NA	NA	NA	NA
1795	0.87	0.82	NA	1.46	NA	NA	NA	NA	NA	NA	NA	1.03	NA	NA	1.12	1.12	NA	NA	1.58	1.6	NA	NA	NA	NA
1796	0.95	0.74	NA	1.24	NA	NA	NA	NA	NA	NA	NA	1.11	NA	NA	0.94	1.08	NA	NA	2.07	2	NA	NA	NA	NA
1797	0.82	0.78	NA	1.47	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	1.03	1.03	NA	NA	1.93	2.16	NA	NA	NA	NA
1798	0.81	0.79	NA	1.22	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	0.83	1	NA	NA	1.78	1.97	NA	NA	NA	NA
1799	0.78	0.68	1.24	1.21	NA	NA	NA	0.53	NA	NA	NA	0.68	NA	NA	0.89	1	NA	NA	1.68	2	NA	NA	NA	NA
1800	0.88	0.67	1.44	1.23	NA	NA	NA	0.82	NA	NA	NA	0.71	NA	NA	0.93	1.08	NA	NA	1.94	2.32	NA	NA	NA	NA
1801	1.09	0.91	1.39	1.44	NA	NA	NA	0.9	NA	NA	NA	0.76	NA	NA	0.98	1.17	NA	NA	1.99	2.34	NA	NA	NA	NA
1802	0.79	0.58	0.86	1.01	NA	NA	NA	0.62	NA	NA	NA	0.72	NA	NA	0.79	0.94	NA	NA	1.6	1.57	NA	NA	NA	NA
1803	0.91	0.6	1.18	1.14	NA	NA	NA	0.86	NA	1.05	NA	1.03	NA	NA	1	1.04	NA	NA	1.97	2.14	NA	NA	NA	NA
1804	0.99	0.77	1.41	1.28	NA	NA	NA	0.72	NA	1.35	NA	1.02	NA	NA	1.07	1.1	NA	NA	2.22	1.95	NA	NA	NA	NA
